"HolderAddress","BalanceInETH","Timeframe"
0xbe815559e5600f89e385ae70856846cf06169726,3.967259535916205568,Over 360 days
0xf9b232ab04cda41b771ed0815256c11ffddb60bd,3.966388994661671936,181 to 360 days
0x211c3bb954a86b36a7f675ebb82c189de7ba21ca,3.965092429812405248,Over 360 days
0x599df0e0e6f124462e867ccf248ebeef2fa803a3,3.963704192391482368,Over 360 days
0xb5cbcbc23b83f23c81ca85419e7a0547d3b4731d,3.9620482,Over 360 days
0xada2965763cb9c43deebea402f314358c30877a9,3.96084,Over 360 days
0x584bf36494a45db1c051108a80f2a2287f9c6f51,3.954449942601683456,Over 360 days
0x1b9bd2cf61853b43281426a161d25a20dabf54d7,3.9542455647313536,181 to 360 days
0x0572826741f58b2ffabc6fe2b196ea77993442d8,3.954045427168889344,181 to 360 days
0xb4f73d0305ebaa6e936a7975eda35678d629ef65,3.9517,Up to 30 days
0x0096627bf17fbbbfed1b6c2e586649cb8bee6ca6,3.950202622360527872,Over 360 days
0xf601f3b764063c689e69ba8120b4f5cea6457e1c,3.948637303307954176,181 to 360 days
0xd84060579e54be6c63ac9794c15c8f5450149899,3.942888158274418176,Over 360 days
0x206af348304c21dba12e7f8fc5ff18f179e219ac,3.941674354476214272,91 to 180 days
0x0d656641b0bce122f5283f2bc6da2710923ce148,3.94001782,Over 360 days
0x6934519342cdeaa24352dbc27d36dbc677bede3d,3.937717065400710656,Over 360 days
0xb4db33b5032b365c66d0d1da0d1fa048c571679c,3.933094299230400512,Over 360 days
0xcad9bc26fc65191dfb026853b1e397e007eacc20,3.931874812362710528,Over 360 days
0xff7555779810bc083b9ba8ddc1a5d49936409e57,3.93,Over 360 days
0x1548cd32c28e64eae1ae8b939b3ad1d78fc003ca,3.925017772733883392,Over 360 days
0x46999d0c8f28db22154ac4627f60ab32a118f8c8,3.925,Over 360 days
0xd6c06cd5a1e8c58e78e7c2df01065f7afb427ad4,3.925,31 to 90 days
0x7571b1a565d7981b2bf1f81cd2b33322a97987bf,3.925,Over 360 days
0x3b11cc193ba3ab9c2a0ed9eda03a4d795c766262,3.921696261232154112,Up to 30 days
0x0748269f430494d42e26026488183fd8fc700ab3,3.92083722806002432,91 to 180 days
0xde3af1b285f912e4a582ba6408561e6db2bba036,3.919217572995267584,Over 360 days
0xd8fd446644b068a322cc427551a55949a2343eb7,3.918606203572988928,Over 360 days
0xe9388620b2e56081eca5d01687f663be192b1aa6,3.917931221754717184,Over 360 days
0x0fced3aea5ba0490c9703f0d72be4fad124d8515,3.91361344704004352,Over 360 days
0x1adf6b5dd8634d3831b774802adadad1b82c527b,3.913265170459805184,31 to 90 days
0xe867b1759da54f3c79791a06f96f59e091bac162,3.91220665641279488,Over 360 days
0x593adee339ad27b3c490004cb697a9609d3da692,3.911089283696917504,Over 360 days
0x6b9f492498e6f876ac03d503965a09d0145f6fb0,3.909553237279364096,Over 360 days
0x2f0b3168ee0faea295061c3bac4b4d2fca20dc41,3.909309241281909248,Over 360 days
0x8c6150e0ccea2d5a581889d3ee7c1be6ebb38df6,3.908900509619931648,181 to 360 days
0x9ef0cf2faa43ac0a8026fc3f8e17fb14274a571b,3.907501067341687808,Over 360 days
0x42156b91be34bd7f8b2607201ed0b4ce4d7692b5,3.906860087074205696,Over 360 days
0x917a9243705895ec278c84635482d40675ac5518,3.9047,Over 360 days
0x6269535b96763c4d68fc69f95d676c73c49c42e2,3.904437042003608064,Over 360 days
0x4028602e2c9898a10120432cb42e948221a7b578,3.904325487909470208,Over 360 days
0x53f050897aaa99efe4d395ea6ef593b551fbbc99,3.903038349110974464,Over 360 days
0x2bc00d910cbbc52fecaf32fdda655e475401e6dd,3.902494064796432896,Over 360 days
0x71e8e5f736dcd67cce9a87ccae44ea4cd2ae059b,3.90102903956196352,31 to 90 days
0x7d8d3cfc0604cbb0e66d149b3b2422909bffe59d,3.9,Over 360 days
0xb70f4bba2a45198b8bf588b8e1e13d2466980424,3.9,Over 360 days
0xa8cb069e36d4b42a54e2170eca90d4685688e67a,3.9,Over 360 days
0x63ef11114d94eb27dbcbb2ae2465690700bea9a2,3.9,Over 360 days
0xc67dfdc29ff9e6ef941f9e067c1532918cbbb855,3.897546656459284992,Over 360 days
0xc1d8793a43af8d1c085a93a2c84627182b46a5cc,3.897,Over 360 days
0x98bd83fd582733652221a69f8cec711e6714b8ca,3.896372878169682944,Over 360 days
0x42915a30fd02f19307fdba89a1500d24581482c5,3.891145945670806528,Over 360 days
0x2cc0e53109071a6269b43414ea018bc185576f46,3.89106863,181 to 360 days
0xc9b011e97c00eee00ebf536da6f916ea9e7789bf,3.89046677865101056,Over 360 days
0xf90f3a178209af103ef57f8aef96bd251dd400e9,3.889543172581367808,Over 360 days
0x2384f4d85da7a1b0416af5a861a5b472c3480c05,3.88795177373512704,Over 360 days
0x99a345f2b979c840df6ce18885e24cbb06bc2cc5,3.887751145765811712,Over 360 days
0x36953a1ee179b26cd4406e740f4983c0c3674c08,3.887581855817261056,Over 360 days
0x044f47529fa460227243dd19fcd9545304087d94,3.885026089407241216,Over 360 days
0xf3f631c0de644756e0c618778c91865706714e3a,3.88471596126251008,31 to 90 days
0x6d2554984e27b289d2766e5772801bd34fc83d8f,3.88278388,Over 360 days
0xdd2712bf9956d73604390430119d3a4f6dc20922,3.882107879881224192,31 to 90 days
0xad6f0038064cc96b7ed7aadd142f0944b16bb039,3.88149878,Over 360 days
0x4e466df16dcb913b6094e3cacb7cf51de62138a9,3.87898280926911744,Over 360 days
0x54a23ee48bdd47f93de84f61c98418a1dbcded8f,3.87842115459954432,31 to 90 days
0xcb33760c8564b6385e51b83de33dd7ffe7c64212,3.87821568110791424,31 to 90 days
0xe83c9e457950af1327fd0bdace82f65ed513f034,3.875833856142024704,Over 360 days
0xa08af055980d1443c75382d78f141a80177a5471,3.874373627412695552,Over 360 days
0xd6e35638c4ba94976f065533ddaa5f03da6b3a86,3.870674726949089792,Over 360 days
0xa96ab71396eff04bc2f64c9bbbc1ac090cab26d2,3.867628,Over 360 days
0x5d8ff01ec1a97e29c99c9a3303c1c012e69dba89,3.86731085204096,Up to 30 days
0x1821007f170e2dc42cf5d906c3f4666a6e4e9d09,3.865893832772955648,Over 360 days
0xb57237eae769df0dae8fab6d64bef4a9dfda79ff,3.865695086729815552,181 to 360 days
0x9c3cc7fbc1ca65d076a2e34d76a0670295694625,3.8649,Over 360 days
0xe591131712bbb0cf8f18526d8a5498ea750fc310,3.862918632151077376,Over 360 days
0x7fd8a0f0762f7cec45d1e0e80f8f53eb697beb05,3.862799153201969664,Over 360 days
0xaa58939cb3eeeeba152608e82acf7cda9e5b8d8b,3.862646977674689024,Over 360 days
0x9b02d8305227e2f136c295bacade29580cd3209c,3.859179473563612672,181 to 360 days
0xfb4e5afe2ec737a1029379f9ba78933bc5ce2960,3.85812225,181 to 360 days
0x47fb89f91a022ed982683107e6d0f91d5b574ae6,3.8574249,Over 360 days
0xb924a4627907900def9c57225c3d0d2ca6108e8d,3.856317920525801472,Over 360 days
0xa713a4bbb44cf6e24aebd78239e85eb25a0ebc6a,3.856285371641101824,Over 360 days
0x56f247c9d7b1de85c96305c25292a21ad01ad6af,3.855233614164768256,Over 360 days
0x265d6bc8c78b6afb1314890ca86744c368d008a4,3.854390068609086464,Over 360 days
0x70b3e61b1db50e6c4173d8d06201e7a57573b0e3,3.84633945945109504,Over 360 days
0x7a0a2cdce44043a2dcaac1a489d9a090df623627,3.846084909741357568,Over 360 days
0xd360975f3c2e0b32672e529180c27f170c55c40b,3.845250713316709888,Over 360 days
0x19d654ab4a245acce73e1fd6383255d2ce6ee8de,3.844920146325038592,Over 360 days
0x5f8545cb785c338a1846dccac738a9ca398d44fa,3.844655070231688704,Over 360 days
0xcf9d8a31d3b19ec6699cb7b01c99a5d0231acf13,3.84394368,Over 360 days
0x2ba150a851449e35b84ca1ba4714807ce6174a86,3.843397829552751104,Over 360 days
0xce6ca0964286c748d9efbb331e45aada5ec57498,3.8433464,Over 360 days
0x247b061f3e7695949401400deb5486226adf638c,3.843320143519040512,Over 360 days
0xd3f8724968de3b52cf199cfd918a429305a4752d,3.84321815356427264,Over 360 days
0x35ac7d0ee9831c72389b2378ab2e54c51b3b0d09,3.840873234299245056,31 to 90 days
0x11a23252d8530232be48d9436757800e82c9ac30,3.840859653084696064,Over 360 days
0xfe69b1b01252cb80336bc0ca45a766b3d07d1721,3.840369255957014016,Over 360 days
0x65e92cc01a8d7dbe0fcb092f0e20b319c4930cef,3.839332688952574976,Up to 30 days
0xae739046272e7f0615cc803c1e57ba60a403df1c,3.83851407475743744,Over 360 days
0xebcb49913431fe662caf8c207d2fc6642d74b7c7,3.837486138348171264,Over 360 days
0xed0597cf344b344328f9091bd9931e14db6cc799,3.836998004111312896,181 to 360 days
0xc6ab3eaa38493c757211e2ff2e9e121b17955399,3.836984773785408,181 to 360 days
0x55d6a759f2ae0a6b571194b204c34b36244c8ff2,3.83424,Over 360 days
0x4a37dba32cee825dca699166d9c013820551c590,3.83261183,Over 360 days
0x7a949c834c1f853d364fc79d70bef19ae635de68,3.832430066723100672,181 to 360 days
0xed4bbaa4e563a1c202ac77ec953f84f6a037449b,3.827820992731644416,Over 360 days
0xc4bf6f3a5d653ff177f4a80c189b659dd28fe80a,3.827614260273708544,Over 360 days
0xc9c5fb83c1f215b54c09818ca95c417000454877,3.825358394888004096,Over 360 days
0x6b3d0fab88dbe44683b939e9a9907f03dfd19b7b,3.824774004999058944,Over 360 days
0x464244b1f0a89432d070b4fe715c9d4b966372be,3.822474069177152,Over 360 days
0x36e6e70fd798f4ace58962a31b82679d458dcc81,3.821033559384737792,Over 360 days
0x66705e84160630fa20dcbbe87d57ef15a2141a24,3.81994295,Over 360 days
0xc257aabef278a9d927968a13c100947fca48d545,3.818152228567944192,181 to 360 days
0x34f43b3a5afe49c06866d849ae41d50e769ad7cb,3.816902960833215488,31 to 90 days
0xa4f9d4fcb4756fc45583da07a97d07a46ca5d092,3.814363404480986624,91 to 180 days
0x847c81d3f401fa7cfc15b8686b856d2a42b29e15,3.81263414,Over 360 days
0xfa2048a6f7434d4b47d8ce4acd8701216923d530,3.812471622884491264,Over 360 days
0x3886fec6106dfe0529e32adb0172bdccfc4b79af,3.812221396332760064,Over 360 days
0x6e8d21605723eed8c4d57dcf5eb3fc4d8234d95b,3.811438676491627008,Over 360 days
0xb1504416a742d14e20137629e7b6de7c126617d9,3.81,Over 360 days
0xf3f6b2ec13f786e338da1e888d4dce53313a1947,3.809679318977564672,Over 360 days
0x84010829450ead6f3ce0f1f42b6c2984a3369fbb,3.804835482176626176,Over 360 days
0x1127aa14ddb3765ea3aaafc9570f1135100deb3b,3.80324539634489088,181 to 360 days
0xf4172b6371abd10f7c310e34cf4e76253ea21eaf,3.801852333983850496,181 to 360 days
0x7e6db6af96c74a02dc240af3f879ec24fe4b7f54,3.801515259173133312,91 to 180 days
0xe0a616c3659be29567e08819772e6905307adf21,3.80000000209435904,Over 360 days
0x510fd6560e9fe26fab49e8aeca9c5ed0ef812839,3.8,Over 360 days
0xeaf81516c1c7c3edc21cbabf6c370fc159e43d23,3.8,Over 360 days
0x93f7ec22da5163ce8ae8410abd7a977370a4a232,3.79897187968877568,Over 360 days
0x5c04826877cae77ff17520341e6eba57b1b133e9,3.797325755265541632,Over 360 days
0x12840160ca620f0417b6a68fcc6bd4adc2281c8d,3.796549758215843328,Over 360 days
0xbf477eff4838ab4fefc5d9aa0417e6f5fa4510be,3.7961621911662976,Over 360 days
0xca5e66b2895a282d9a1200ba8e90752c19a6e1d6,3.794631160481460224,181 to 360 days
0x351c638e344844a3df18e2006189243b3f368b3d,3.79,181 to 360 days
0x367ea57a535c42948184f6dcc974da0c1e482bd7,3.79,31 to 90 days
0x2c1699b65707ee5caf0202e10ec97d00ba4a32c7,3.788350022711883776,Over 360 days
0x049fd34788c053ab641f3f8048bf957591db79d5,3.787258881834438656,Over 360 days
0xb50c7d202499ab62577c0ff2dc07893dfb923d7a,3.78712411,Over 360 days
0xe897cc3b28165ece879e0a69fada975aac79c0f9,3.784420266302797824,Over 360 days
0x8e0540f0cfde0afc553fca4a63ebede1af9d6952,3.78359757900115968,Over 360 days
0x55393cb08e38c896815bed02a61aea924ca30b78,3.78292026353664256,Over 360 days
0x7b70094278eae3ab5d172479d2797afb3f9ed249,3.78292026353664256,Over 360 days
0x00eeb3755cbce1253849686a211a7061f14cf9bc,3.78292026353664256,Over 360 days
0xad4784f7d0b205d676b82119c2a4812c541dc5c8,3.78119823112405504,Over 360 days
0x52596a8d0c114361f3dd9f02ed6c0f2a3f464100,3.78055701,Over 360 days
0xd173a384b839cc60892120ba1ccea40635031298,3.780478200438447616,Over 360 days
0xb28127717c7b4d2d674918b2ca954562c7846ac2,3.77965217,Over 360 days
0x3b00ec29feb1a38429bae6e7f5383658c0af6256,3.778851339241299968,Over 360 days
0xfbc076308ab84932d328a4c9a99a62deb1a8a038,3.7781495,31 to 90 days
0x60fa95295d910799e3e354b572a06d24d976791d,3.77814807,Over 360 days
0x68d9584d4ef47f0a9a0cd9da745e643a620eaecc,3.772750338697304576,Over 360 days
0x109e832d6c8732edc82ee3fd62fa67c57354668d,3.771647628220823552,31 to 90 days
0xc12b0c6f707a5abe702f8fee2c10ee5cade39728,3.7708087,Over 360 days
0xea6c0b17f9a5384933ba3f0f67592f79ff83519e,3.77021327850678528,Over 360 days
0xa2941b0800108b51f53d5ed7e2e463a6387640db,3.770153318349326848,Over 360 days
0xaef2e66b1bf7fa0b12e9582d92e5b7d3b3a1016b,3.769219051678005248,Over 360 days
0x88e3d6eabd20a18db024d9baa812c354b7836d30,3.76872373,31 to 90 days
0xf297045406c0f6cec32c4a527492ad11300e9533,3.768223590484435968,Over 360 days
0x4cea73a899ba4916285ffb63e80d381cc0975cb5,3.767272,Over 360 days
0x10f2d922de7c2d9d9c07f2760090ccef07ef83ac,3.765221462413415424,181 to 360 days
0x03c410bf846d195a2b76479307adcbac1918b374,3.764648631354345984,Over 360 days
0x28444a48d5cd75a30a72e041b889ea4b7a5fee2b,3.763786022771712,Over 360 days
0x47c763080eef3fa30df799de42e57f906475d5e4,3.76291308,Over 360 days
0x86e9ec2ce136cd8bddb90dd2c612905003de0990,3.762339747512696832,Over 360 days
0x73429d49413cc884b149b6f32251b91aabca3a90,3.761408708169492992,Over 360 days
0x9e931a1f3e314fbf64368b7964fcf598d5e00b29,3.761049333481559552,91 to 180 days
0xa0ced95dd575e4f85459dd9c2de226cc102f2976,3.760154469715931136,Over 360 days
0xd46d58d083869ffb850f306b9223624da72e719d,3.7589,Over 360 days
0x3dfab6f57452d04934bab53306282ad6ec746a2a,3.758674749147441664,Over 360 days
0x4ac0782b16f28541e03b4d7048477344dd9b0932,3.75775415348159744,Over 360 days
0x3d0186afb41784e6cf54f46e92fd8710219ac2b3,3.756848062816366592,181 to 360 days
0x719d397af0ea635aa4371cae9eca2b6221563df8,3.754802187822724608,181 to 360 days
0x48b29744c1c209edf15d7242b4fc670834032040,3.75475365,31 to 90 days
0xa757d508fa8a7fe1ed40ab761d7f87083e0cce1d,3.751001133967922688,Over 360 days
0x4461519e4af1821939e8c1bb88641de70f813cb3,3.748599529203503104,91 to 180 days
0x16cc8aa6e919832e9f5205aa93bb544dcbec01cc,3.747971904775516672,Over 360 days
0x5e304ee53dba12dd67ddc9d29c32179f85cd844f,3.744940928532561408,Over 360 days
0x7b6d8ad8befaccc6a77b5fa0832debda88c80b8f,3.74479081256063232,Over 360 days
0x139c3e28152f3895b9e143228c06d5a08bf0b52c,3.74015103,91 to 180 days
0xaee06806861acb628370437ac22869b60513ae97,3.738355788100545024,Over 360 days
0x052e2c1c6ba4137242cb8f9a81b1bd2cf035c376,3.733989127156638208,Over 360 days
0xcd0bc9e1ff931ca253ec7174c42c7943b1a451c1,3.7328435427521664,Over 360 days
0x543852c878083ef9442f9de858fc479321973c3c,3.73195876,Over 360 days
0xcc2bb9fc9b699324c788c9c5688f6fda0d856869,3.731796295911507456,31 to 90 days
0xcacbb5a394e9aef3b5631205d687fd1997c0caca,3.731780753634586112,Over 360 days
0xb43b0f8ef23840f6bb145df8824ec984105f3a64,3.73126048,Over 360 days
0xac2db6d4cca830a8eda138464c6f63b97117484c,3.73,Over 360 days
0x255e7ed1a234787beb56206141c7e4fa29f746a9,3.728406,Over 360 days
0xf2fc14806c11e6840c734816047896030ff64c68,3.72710947,Over 360 days
0x1d7bd4cafb0a2dee03955b737e1e44e701ee64e3,3.726543670606882304,Over 360 days
0xb04e1588989f9ae7a0d31267208ac028421246aa,3.726412746067693568,Over 360 days
0x75683ccfe814be1f04ab164b43bb32ef006c4cf1,3.726253307461032448,181 to 360 days
0xf1639cd9c869b6385f3648725a214ed013b0b111,3.72425921054204928,31 to 90 days
0x886609efe65e51e6b567be8f8f409b698beee760,3.72324536962554112,Over 360 days
0x80ebc8dcb4109d00a01a8c9c7d9fab7baf5b5dd8,3.72272401125110272,Over 360 days
0x12ab01607f64f7318152597fed738ef9acee266a,3.722512911630495232,181 to 360 days
0x3ee902cc29dfbcffcc0cdfeab19a39893cb759aa,3.7203667536926208,Over 360 days
0x31729fdb4f185e148b1bfde40cf0b1f026944d9e,3.720055450728479744,Over 360 days
0x24ad889ee8588b5d6082b1e5bb9461b667df2ec5,3.72,181 to 360 days
0x8be4eb56334a88a374446cf206cc634ba6bdbc5d,3.719679129350961152,Over 360 days
0x4d5809aab4092cc40cee8fee8c900d41f9ca9afb,3.71865551437156096,Over 360 days
0x45d56d3cac1ada83ad97f6dd5d7f9aae7748a54a,3.718518074735163392,181 to 360 days
0x14ab1f8d3d4aeabd67a4df00efebabd05ae8c98c,3.718030961321481728,Over 360 days
0x172529642f450eedf5d04bea1decb6c06e154554,3.716907388235831808,Over 360 days
0x5d5318b1dba7f165528f5341263acfb522da26ab,3.71598906244230144,Over 360 days
0x2282026c614675ebb015ad26b9a85647b03bca59,3.715289347141333504,Over 360 days
0xa24384c1b9add35383da3917303e5d32ca59b48c,3.71506914920463104,Over 360 days
0xd37fab84e643f54eed3d377d733d92e87ed8f84b,3.714069835363636736,Over 360 days
0xbace6c44f081ac1d86255990f6a146529cd6d90e,3.709547934672078336,Over 360 days
0xdce50c3d85a961558f2a87485c932b9b3352e744,3.7085,Over 360 days
0x0da605672b6763680722a763a790d0964eda2bf0,3.7078055394895232,91 to 180 days
0x2d281ae24be25bddc2e3380262cdb61798490e94,3.705394335717181952,Over 360 days
0x53036a2f74546642758a137c285cb1024c649ad7,3.703908688450697216,Over 360 days
0x78da8beaa5736ab2b38c4a7b4b89d34ec2b6792e,3.70208,31 to 90 days
0xdb8f5abb29bfb298e74fe2dac1bdfa28b1b53585,3.7,Over 360 days
0x9a948edd9764c7465b3b666db74e36c1e9892d09,3.7,Over 360 days
0xbe64d3df01a1207040f10faaf835b5bfde3c6872,3.7,Over 360 days
0x103e6c4b660718f133637d0949a5ade9093aed2f,3.7,Over 360 days
0xab5976f3e9857bc52b7cffdd93b78222e5971497,3.699771896441732608,Over 360 days
0x7f6ddb7038a1a45a0975c00e1359dee90f01999f,3.698566955141715456,31 to 90 days
0xe9b26094c36a0e5b953035b175865681fa88568c,3.697086258053666304,Over 360 days
0xd37a7d575cd87195eaadf8397c553d51a8d0483e,3.69652475581054464,Over 360 days
0xf5f3a1ba5158ceddad92f2b52882efcdee61bd47,3.696353430735172608,Over 360 days
0x118fab8105e1a6f46ace87aaac624830bfba5ff3,3.696316151680292864,181 to 360 days
0x9de99b1f47193c95dd1d2aeef5f05166ef2445c7,3.69580024219549696,Over 360 days
0x136cd904991467ba4264f01aa6584dd3ba0f525a,3.695362001488005632,Over 360 days
0xdaef16b05cce77f3f1b34f25fc27e9a20db9820e,3.694892,181 to 360 days
0xb3f90b8b8af32057f9722c044c3e3282ae7356b0,3.69458754,Up to 30 days
0x049aba739e21faa316cd974322a0ce6ac4399884,3.6943,91 to 180 days
0x3f6727ebe9185f8fdc5a75a032f969d131d6d630,3.692983075592801792,Over 360 days
0x950b8e53597759d5fa8cfee3820b2e78a783ec50,3.692079992011401216,31 to 90 days
0x88608df1ac9fa1d4c0c57f89cbd9dd1578a32238,3.691283603872351744,Over 360 days
0xb26fffe451891ea59def5bf44bbdc00235691529,3.688987786441453056,Over 360 days
0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,3.688797591275175424,Over 360 days
0x862867823c4e0f86fbfd9a49e7535fb34e13f6e6,3.68842677469401344,Over 360 days
0xa851384b9c2679a1f7f34b2ae47f626df8ecda72,3.686948822506380288,Over 360 days
0x1fb309061b04a51972aa0eeda1be2dcad2d7e16f,3.685798973859222528,Over 360 days
0x96052be8cb89405bf9536e95c1919b5d284667b2,3.6831,Over 360 days
0xf19ad6623abbf2027e7238aa699ece5483c072c1,3.682884050568687616,181 to 360 days
0x00000000009726632680fb29d3f7a9734e3010e2,3.682603929758171648,Over 360 days
0x4c4390acda24f37f1af5e5aa7daf3acc3c7738c7,3.68259508977162752,181 to 360 days
0xa7dc9050b753777dbd5a5ad95a244e016c419efb,3.680504586309963776,Over 360 days
0x0d6faccf5913e0e2d7bb321b6576e8b4edad592a,3.679788679544466944,Over 360 days
0xf8b81d961cf6aa5bf32a4186ce6ffc88736d2410,3.677108,181 to 360 days
0x29bb7347519f165ae69f2276b1afb233a0eb2585,3.676150641608373248,Over 360 days
0xc7203c6984af3603207d2985587adf747524dcf6,3.67609525,Over 360 days
0x876dde381c3eead89c0493857d5547c61ab2d3dd,3.67592769,Over 360 days
0x7e676b75a15b5ab31e5bb311469437317ef02532,3.67567613709096448,91 to 180 days
0x70975d0b6b2a4096436fd1b405f090c24b656cb1,3.675394378445116416,Over 360 days
0xd6fca4c6b10993497f84ca15d58efc84c625ac54,3.674285246506316288,Up to 30 days
0xa62742cf4a3e9de137a8b18548f9744b77b16c61,3.674074613425599488,Over 360 days
0xb7d26311fa35409f695e7a61b9efbe5ef2369439,3.67268681153014784,Over 360 days
0x9cab64ab938c73d5e5f7b9dc9b90f524db1b4452,3.671549268365640704,Over 360 days
0x01169c6841af821e6e12149491d2e8a6aaec0cdd,3.66984545,Over 360 days
0x2fdcea48dab71e0056f1c1e3b4b2768be043887d,3.669838961583058432,Over 360 days
0xd4874f5f990f9b75b4738c220df0f3251d83bce7,3.669490395057304064,91 to 180 days
0xa3e58a2d98639d7a616de70aa9d1692544647044,3.669353647031122432,31 to 90 days
0xf63dfbf3d795cf5fcb9479c8d1c0902707498826,3.668542195890796544,Over 360 days
0xb743a56fac4e948b700d220f3bd761d757767f65,3.66780980033100288,Over 360 days
0x26e85c40bb4f62cedf2f520c300e9f4cdca27879,3.6678,Over 360 days
0x972f41bb47a42c51b6a93df024eaeabcbcc0d41f,3.666149877906143232,Over 360 days
0x927db4a4dcbc6cc327a83ea0f547b9774352668c,3.662,Over 360 days
0x30c2bc9a13f27062432cdce1bbdacd3d9fa54c9f,3.660957243760539648,Over 360 days
0x79b41740644fcdf552d85d139b2954d5cb76d0da,3.657624650833475072,Over 360 days
0x3b6681a4e6d915ca9e55e00d181d1c324b4d0550,3.65607118394077184,Over 360 days
0xaf8166fd4924bab634f93b9e6313841a0aeb5b15,3.65394329,Over 360 days
0xd797306c9984b6003d6e9107aa9b2e68de64aec5,3.65097871424660224,181 to 360 days
0x25e10f9f8b5e0e7c5e016ebb2ebb3a738f23a8f1,3.649259111405098496,Over 360 days
0x65c6ad24460944f0e6878e5dc4b007e0dd093590,3.64659694711528704,Up to 30 days
0x64aff5d4e749535a32e2d31363e01c98ef62664d,3.645294732811340288,Over 360 days
0x0f3ae4c311fd958401204fb89ea57c5c38c6f1b6,3.640982,Over 360 days
0xc6b69b42f736926c394d623d716b22d5dddbf10c,3.640760985362882048,181 to 360 days
0xadc1b6492e3b30aed5720ddb549489e8c716f922,3.6399346749759104,Over 360 days
0xedfed7ca1aefcd1376b9c0ea3b98b4833795d25e,3.639227091790880256,Over 360 days
0xa51af8727b20b3b63d4121634a38c566a92e41cd,3.638177600073312768,Over 360 days
0x245a9f1288bf0b1c8ebbeeaa0d4d78b30292d229,3.637846489362112512,Over 360 days
0x4df6afb31df7eb6ba04f471f7171c144b91527ca,3.636336369143077376,Over 360 days
0xf556ce3a91228f1be5042b0b71bdf85ecb6e59ed,3.636222779168884224,Over 360 days
0xb87cf13dcddc4edcb52e819fb8dec7778505880e,3.634276582069408256,Over 360 days
0x489f8e46207def11d5ce6b271115a266516dbbbf,3.634024517165256192,31 to 90 days
0x9534b6680d915bcc3501531790976dbb6d9d1ba9,3.632786987318265856,181 to 360 days
0x97e2b1eff9ef076635eb2983702e6b74d1d509b9,3.6309046660327296,31 to 90 days
0x19d142463cd62fe182b08027e71340ad9128f343,3.63,Over 360 days
0x055f6f724e5723a8670905093e1375b999798044,3.629629219721826304,Over 360 days
0x0c690e96b23102a24fd0d5c3767c48f137bda091,3.627,Over 360 days
0x776398054f075a6234b5ad4fb79af887849b233b,3.625653183556676096,Up to 30 days
0x7703e69d9f9a83ec1888459e2e66513036e07607,3.625557893858379264,Over 360 days
0x0cec55a02c0e7de70f3911fd1e859e65ad1cbb3e,3.62542276450972928,181 to 360 days
0x0f5e67382da3324eab480aa3b953554bbddb6502,3.6253,Over 360 days
0x3352a56c8119988b59c33c2823aa61255bbbe068,3.62288094441597184,Up to 30 days
0x98c405458b14e1f977160650dbcfceaa74bdc752,3.622791509616397312,91 to 180 days
0x4008fdbafe1ff57e2188c56a63293c31a65945c8,3.62192202251945728,91 to 180 days
0x5fc04cb3698b8b1059c81300388aa598d491bf5a,3.621624382525830144,181 to 360 days
0xc70e92665c3b215ecc451296772da79d75b569d7,3.621421313720025088,Over 360 days
0xb44938cf50e51927449fb891356d714c71868199,3.62016663,Over 360 days
0xdf9a6060393c2d7f5aa863ad809c8e5debd4a7bd,3.62,31 to 90 days
0x76a97144cc9af307d9a69f5798ab34d80081c070,3.6199629985617792,Over 360 days
0x2dcec036eb0e181df0502950a11aa8287a71bc3b,3.619386141442817024,Over 360 days
